GVKEY,TICKER,DATADATE,FYEAR,CSHTR_C,CSHTR_F,PRCH_C,PRCL_C,PRCC_C,MKVALT,est_avg_price,calendar_avg,fiscal_avg,COMPANYID,ENDDATE
026061,MTCH,2004-12-31,2004.0,1591009404.0,1591009404.0,34.93,19.16,27.62,19269.0654,27.236666666666668,6313529.380952381,6313529.380952381,355279,
026061,MTCH,2005-12-31,2005.0,728423273.0,728423273.0,55.74,23.49,28.31,8997.5408,35.84666666666667,2890568.543650794,2890568.543650794,355279,
026061,MTCH,2006-12-31,2006.0,640434733.0,640434733.0,38.66,23.54,37.16,11131.2037,33.12,2541407.6706349207,2541407.6706349207,355279,
026061,MTCH,2007-12-31,2007.0,705441697.0,705441697.0,40.99,25.08,26.92,7822.3598,30.996666666666663,2799371.8134920634,2799371.8134920634,355279,
026061,MTCH,2008-12-31,2008.0,514660433.5,514660433.5,53.34,13.2701,15.73,2264.6009,27.446700000000003,2042303.3075396824,2042303.3075396824,355279,
026061,MTCH,2013-12-31,2013.0,308328383.0,308328383.0,70.44,38.2,68.651,5642.6316,59.097,1223525.3293650793,1223525.3293650793,355279,
026061,MTCH,2014-12-31,2014.0,294467786.0,294467786.0,80.64,56.5016,60.79,5115.1746,65.9772,1168522.9603174604,1168522.9603174604,355279,
026061,MTCH,2015-12-31,2015.0,249411037.0,249411037.0,84.66,58.3,60.05,4986.2518,67.67,989726.3373015872,989726.3373015872,355279,
026061,MTCH,2017-12-31,2017.0,190882446.0,190882446.0,137.86,65.4,122.28,10102.529,108.51333333333334,757470.0238095238,757470.0238095238,355279,
026061,MTCH,2018-12-31,2018.0,225499051.0,225499051.0,223.54,123.25,183.04,15329.9661,176.61,894837.503968254,894837.503968254,355279,
026061,MTCH,2019-12-31,2019.0,197265817.0,197265817.0,268.72,173.43,249.11,21094.3857,230.42,782800.8611111111,782800.8611111111,355279,
026061,MTCH,2020-12-31,2020.0,679230618.4512,679230618.4512,159.53,57.727946627131,151.19,40417.4715,122.81598220904368,2695359.597028572,2695359.597028572,355279,
026061,MTCH,2021-12-31,2021.0,720069947.0,720069947.0,182.0,118.51,132.25,37488.9075,144.25333333333333,2857420.4246031744,2857420.4246031744,355279,
026061,MTCH,2022-12-31,2022.0,879180353.0,879180353.0,136.99,38.64,41.49,11601.6413,72.37333333333333,3488810.9246031744,3488810.9246031744,355279,
026061,MTCH,2023-12-31,2023.0,1219001217.0,1219001217.0,54.6,27.85,36.5,9814.485,39.65,4837306.416666667,4837306.416666667,355279,
026069,GPOR,2013-12-31,2013.0,419030556.0,419030556.0,69.81,35.24,63.13,5377.2871,56.06,1662819.6666666667,1662819.6666666667,331476,
026069,GPOR,2014-12-31,2014.0,432012470.0,432012470.0,75.75,36.56,41.74,3575.2397,51.35,1714335.1984126985,1714335.1984126985,331476,
026069,GPOR,2015-12-31,2015.0,458182096.0,458182096.0,52.28,20.21,24.57,2661.4715,32.35333333333333,1818182.9206349207,1818182.9206349207,331476,
026069,GPOR,2016-12-31,2016.0,716675074.0,716675074.0,34.67,21.0,21.64,3437.0812,25.77,2843948.706349206,2843948.706349206,331476,
026069,GPOR,2017-12-31,2017.0,929314807.0,929314807.0,22.35,10.9,12.76,2336.4326,15.336666666666666,3687757.1706349207,3687757.1706349207,331476,
026069,GPOR,2021-12-31,2021.0,250339519.0,250339519.0,88.855,0.04,72.03,1483.746,53.64166666666667,993410.7896825396,993410.7896825396,331476,
026123,NVCR,2019-12-31,2019.0,185488235.0,185488235.0,98.7,31.19,84.27,8387.2246,71.38666666666667,736064.4246031746,736064.4246031746,69172456,
026123,NVCR,2020-12-31,2020.0,264336427.0,264336427.0,179.62,53.4,173.04,17707.8754,135.35333333333332,1048954.075396825,1048954.075396825,69172456,
026123,NVCR,2021-12-31,2021.0,184434838.0,184434838.0,232.76,74.9,75.08,7806.1427,127.57999999999998,731884.2777777778,731884.2777777778,69172456,
026123,NVCR,2023-12-31,2023.0,347855381.0,347855381.0,120.03,10.87,14.93,1598.6447,48.61000000000001,1380378.496031746,1380378.496031746,69172456,
026147,PEN,2019-12-31,2019.0,112154325.0,112154325.0,185.7,115.55,164.27,5749.7785,155.17333333333332,445056.84523809527,445056.84523809527,28688621,
026147,PEN,2020-12-31,2020.0,105229844.0,105229844.0,277.0,121.8,175.0,6372.625,191.26666666666665,417578.7460317461,417578.7460317461,28688621,
026147,PEN,2021-12-31,2021.0,65669235.0,65669235.0,320.0,171.56,287.32,10796.911,259.62666666666667,260592.2023809524,260592.2023809524,28688621,
026147,PEN,2022-12-31,2022.0,80770288.0,80770288.0,287.53,114.865,222.46,8477.5057,208.285,320517.01587301586,320517.01587301586,28688621,
026147,PEN,2023-12-31,2023.0,92974202.0,92974202.0,348.67,180.93,251.54,9730.0703,260.38,368945.2460317461,368945.2460317461,28688621,
026156,HPE,2016-10-31,2016.0,2809431557.0,2972664246.0,24.79,11.625,23.14,37442.48,19.851666666666667,11148537.924603175,11796286.69047619,273983758,
026156,HPE,2017-10-31,2017.0,3003669718.0,3032344419.0,24.88,12.815,14.36,22204.6411,17.351666666666667,11919324.277777778,12033112.773809524,273983758,
026156,HPE,2018-10-31,2018.0,2886653959.0,2837302897.0,19.475,12.0868,13.21,21705.3708,14.923933333333332,11454976.027777778,11259138.48015873,273983758,
026156,HPE,2019-10-31,2019.0,2454939710.0,2605609933.0,17.59,12.52,15.86,21240.5953,15.323333333333332,9741824.246031746,10339721.956349207,273983758,
026156,HPE,2020-10-31,2020.0,2807060242.0,2702162434.0,16.18,7.43,11.85,11119.7664,11.82,11139127.944444444,10722866.801587302,273983758,
026156,HPE,2021-10-31,2021.0,2560320226.0,2579659881.0,16.74,11.53,15.77,18966.3881,14.679999999999998,10160000.896825396,10236745.55952381,273983758,
026156,HPE,2022-10-31,2022.0,2971388071.0,2845897654.0,17.76,11.9,15.96,18280.398,15.206666666666669,11791222.503968254,11293244.65873016,273983758,
026156,HPE,2023-10-31,2023.0,2997411567.0,3122446078.0,18.135,13.655,16.98,19726.8494,16.256666666666664,11894490.345238095,12390659.03968254,273983758,
026349,AXSM,2019-12-31,2019.0,376279555.0,376279555.0,109.94,2.52,103.36,3817.3949,71.94,1493172.8373015872,1493172.8373015872,241907563,
026349,AXSM,2022-12-31,2022.0,328250347.0,328250347.0,82.0,20.63,77.13,3355.0779,59.92,1302580.742063492,1302580.742063492,241907563,
026349,AXSM,2023-12-31,2023.0,203708940.0,203708940.0,91.29,53.71,79.59,3768.6661,74.86333333333333,808368.8095238095,808368.8095238095,241907563,
026359,APLS,2021-12-31,2021.0,260611287.0,260611287.0,73.0,27.5,47.28,4610.9347,49.26,1034171.7738095238,1034171.7738095238,106524288,
026359,APLS,2022-12-31,2022.0,306193778.0,306193778.0,70.0,33.32,51.71,5728.0201,51.67666666666667,1215054.674603175,1215054.674603175,106524288,
026359,APLS,2023-12-31,2023.0,672167143.0,672167143.0,94.75,19.8301,59.86,7156.6222,58.1467,2667329.9325396824,2667329.9325396824,106524288,
026367,SQ,2017-12-31,2017.0,2360732964.0,2360732964.0,49.56,13.66,34.67,13701.376,32.63,9367987.952380951,9367987.952380951,83920810,
026367,SQ,2018-12-31,2018.0,3517421449.0,3517421449.0,101.15,34.68,56.09,23392.2223,63.973333333333336,13958021.623015871,13958021.623015871,83920810,
026367,SQ,2019-12-31,2019.0,2395088217.0,2395088217.0,83.2,52.26,62.56,27075.7803,66.00666666666667,9504318.32142857,9504318.32142857,83920810,
026367,SQ,2020-12-31,2020.0,3073900538.0,3073900538.0,243.38,32.33,217.64,99284.1034,164.45,12198018.007936507,12198018.007936507,83920810,
026367,SQ,2021-12-31,2021.0,2248671779.0,2248671779.0,289.23,157.57,161.51,75093.1054,202.77,8923300.71031746,8923300.71031746,83920810,
026367,SQ,2022-12-31,2022.0,4190393183.0,4190393183.0,165.2,51.34,62.84,37707.7704,93.12666666666668,16628544.376984129,16628544.376984129,83920810,
026367,SQ,2023-12-31,2023.0,3101860441.0,3101860441.0,89.97,38.85,77.35,47633.7544,68.72333333333333,12308970.003968254,12308970.003968254,83920810,
026381,MTCH.5,2018-12-31,2018.0,631918262.0,631918262.0,60.95,30.8455,42.77,11906.3126,44.85516666666667,2507612.1507936507,2507612.1507936507,312795578,
026381,MTCH.5,2019-12-31,2019.0,497875074.0,497875074.0,95.3184,40.47,82.11,23052.9573,72.63279999999999,1975694.738095238,1975694.738095238,312795578,
026494,TEAM,2018-06-30,2018.0,348214448.0,262790534.0,98.2125,45.61,88.98,14711.8938,77.60083333333334,1381803.365079365,1042819.5793650794,253891410,
026494,TEAM,2019-06-30,2019.0,403224888.0,399548978.0,149.8,84.1802,120.34,31662.7566,118.10673333333334,1600098.761904762,1585511.8174603174,253891410,
026494,TEAM,2020-06-30,2020.0,468087008.0,435667883.0,250.03,110.0102,233.87,44607.451,197.97006666666667,1857488.126984127,1728840.8055555555,253891410,
026494,TEAM,2021-06-30,2021.0,315031153.0,403906679.0,483.13,198.8,381.29,64638.0484,354.4066666666667,1250123.623015873,1602804.2817460315,253891410,
026494,TEAM,2022-06-30,2022.0,584432273.0,402508445.0,380.63,113.855,128.68,47759.827,207.72166666666664,2319175.686507937,1597255.734126984,253891410,
026494,TEAM,2023-06-30,2023.0,464220290.0,594764903.0,248.0,116.4,237.86,43222.3183,200.75333333333333,1842144.007936508,2360178.186507937,253891410,
026539,EGO,2010-12-31,2010.0,1230410039.0,1230410039.0,20.23,11.39,18.57,10179.8326,16.73,4882579.51984127,4882579.51984127,877535,
026539,EGO,2011-12-31,2011.0,1031178249.0,1031178249.0,22.12,12.84,13.71,7560.0916,16.223333333333333,4091977.1785714286,4091977.1785714286,877535,
026539,EGO,2012-12-31,2012.0,1013152011.0,1013152011.0,16.2,9.78,12.88,9194.7615,12.953333333333331,4020444.488095238,4020444.488095238,877535,
026590,FTV,2017-12-31,2017.0,332574367.0,332574367.0,75.69,52.99,72.35,25163.33,67.01,1319739.5515873015,1319739.5515873015,318505463,
026590,FTV,2018-12-31,2018.0,740385119.0,740385119.0,88.34,62.89,67.66,22632.27,72.96333333333334,2938036.186507937,2938036.186507937,318505463,
026590,FTV,2019-12-31,2019.0,431547374.0,431547374.0,89.48,63.51,76.39,25667.04,76.46,1712489.5793650793,1712489.5793650793,318505463,
026590,FTV,2020-12-31,2020.0,627290129.0,627290129.0,82.12,37.3101,70.82,23930.078,63.4167,2489246.543650794,2489246.543650794,318505463,
026590,FTV,2021-12-31,2021.0,576329740.0,576329740.0,79.87,64.58,76.29,27395.739,73.58,2287022.777777778,2287022.777777778,318505463,
026590,FTV,2022-12-31,2022.0,603738416.0,603738416.0,76.53,52.47,64.25,22673.825,64.41666666666667,2395787.365079365,2395787.365079365,318505463,
026590,FTV,2023-12-31,2023.0,497810666.0,497810666.0,79.9,62.7,73.63,25822.041,72.07666666666667,1975439.150793651,1975439.150793651,318505463,
026636,SENS,2021-12-31,2021.0,6572641857.0,6572641857.0,5.56,0.8312,2.67,1194.2429,3.0204,26081912.13095238,26081912.13095238,34205,
026722,ACIA,2016-12-31,2016.0,252130445.0,252130445.0,128.73,27.05,61.75,2346.3765,72.51,1000517.6388888888,1000517.6388888888,114897389,
026746,NTNX,2017-07-31,2017.0,798343832.0,569168659.0,38.28,14.38,35.28,3285.2631,29.313333333333333,3168031.07936508,2258605.78968254,126751161,
026746,NTNX,2018-07-31,2018.0,863339608.0,965914962.0,64.8699,29.34,41.59,8451.0276,45.26663333333334,3425950.8253968256,3832995.880952381,126751161,
026746,NTNX,2019-07-31,2019.0,939430053.0,880513399.0,54.68,17.74,31.26,4281.1065,34.56,3727897.035714286,3494100.78968254,126751161,
026746,NTNX,2020-07-31,2020.0,832439413.0,890632268.0,37.86,11.31,31.87,4481.2483,27.01333333333333,3303331.003968254,3534255.031746032,126751161,
026746,NTNX,2021-07-31,2021.0,521262623.0,618561525.0,44.5,25.15,31.86,7715.8442,33.836666666666666,2068502.4722222225,2454609.226190476,126751161,
026746,NTNX,2022-07-31,2022.0,593880736.0,529796142.0,33.7341,13.44,26.05,3433.5719,24.40803333333333,2356669.587301587,2102365.6428571427,126751161,
026746,NTNX,2023-07-31,2023.0,423671784.0,489930694.0,47.83,23.345,47.69,7236.1314,39.62166666666666,1681237.238095238,1944169.4206349207,126751161,
026864,PR,2022-12-31,2022.0,2149231688.0,2149231688.0,11.43,5.08,9.4,2712.2008,8.636666666666665,8528697.174603175,8528697.174603175,323581924,
026864,PR,2023-12-31,2023.0,2038614483.0,2038614483.0,15.49,8.43,13.6,7354.744,12.506666666666668,8089740.011904762,8089740.011904762,323581924,
026874,EDIT,2020-12-31,2020.0,298767545.0,298767545.0,96.45,14.01,70.11,4386.2919,60.19,1185585.496031746,1185585.496031746,252050056,
026874,EDIT,2021-12-31,2021.0,467371529.0,467371529.0,99.95,26.51,26.55,1816.9493,51.00333333333334,1854648.924603175,1854648.924603175,252050056,
026892,RETA,2019-12-31,2019.0,81817205.0,81817205.0,224.02,51.77,204.43,6786.4627,160.07333333333335,324671.4484126984,324671.4484126984,6966894,
026892,RETA,2020-12-31,2020.0,92259741.0,92259741.0,257.965,88.17,123.62,4469.3575,156.585,366110.0833333333,366110.0833333333,6966894,
027014,ATKR,2023-09-30,2023.0,106336004.0,110167721.0,165.69,112.94,160.0,5567.4724,146.21,421968.2698412698,437173.4960317461,26325966,
027155,NTLA,2021-12-31,2021.0,358303407.0,358303407.0,202.73,43.86,118.24,8807.2246,121.61,1421838.9166666667,1421838.9166666667,277799796,
027155,NTLA,2022-12-31,2022.0,296437236.0,296437236.0,119.65,32.7175,34.89,3039.0237,62.41916666666666,1176338.238095238,1176338.238095238,277799796,
027187,FWONK,2020-12-31,2020.0,350151017.0,350151017.0,48.95,18.31,42.6,9758.5995,36.620000000000005,1389488.1626984128,1389488.1626984128,331718339,
027187,FWONK,2022-12-31,2022.0,291554988.0,291554988.0,71.17,50.0,59.78,13798.9226,60.31666666666666,1156964.238095238,1156964.238095238,331718339,
027187,FWONK,2023-12-31,2023.0,224048517.0,224048517.0,80.13,59.265,63.13,14670.4035,67.50833333333333,889081.4166666666,889081.4166666666,331718339,
027333,ADNT,2017-09-30,2017.0,207732576.0,281840491.0,86.42,55.85,78.7,7822.9966,73.65666666666668,824335.619047619,1118414.646825397,332155942,
027364,TWLO,2016-12-31,2016.0,743957410.0,743957410.0,70.96,23.66,28.85,2517.1337,41.156666666666666,2952211.9444444445,2952211.9444444445,53507768,
027364,TWLO,2017-12-31,2017.0,670434700.0,670434700.0,34.95,22.8,23.6,2217.692,27.116666666666664,2660455.1587301586,2660455.1587301586,53507768,
027364,TWLO,2018-12-31,2018.0,747377409.0,747377409.0,100.47,23.25,89.3,8937.144,71.00666666666666,2965783.369047619,2965783.369047619,53507768,
027364,TWLO,2019-12-31,2019.0,991659465.0,991659465.0,151.0,80.13,98.28,13603.2296,109.80333333333331,3935156.607142857,3935156.607142857,53507768,
027364,TWLO,2020-12-31,2020.0,845884036.0,845884036.0,374.49,68.0555,338.5,55530.248,260.3485,3356682.6825396824,3356682.6825396824,53507768,
027364,TWLO,2021-12-31,2021.0,523386629.0,523386629.0,457.3,235.0,263.34,47524.4431,318.5466666666666,2076931.0674603167,2076931.0674603167,53507768,
027364,TWLO,2022-12-31,2022.0,1047696463.0,1047696463.0,266.74,41.0,48.96,9105.385,118.9,4157525.646825397,4157525.646825397,53507768,
027364,TWLO,2023-12-31,2023.0,958040762.0,958040762.0,79.7,45.02,75.87,13804.243,66.86333333333333,3801749.055555556,3801749.055555556,53507768,
027373,VVV,2023-09-30,2023.0,449532109.0,446787521.0,39.67,29.15,37.58,4345.952,35.46666666666666,1783857.575396825,1772966.353174603,344562930,
027387,PI,2023-12-31,2023.0,140561838.0,140561838.0,144.9,48.39,90.03,2445.755,94.44,557785.0714285715,557785.0714285715,427445,
027394,PK,2017-12-31,2017.0,493579045.0,493579045.0,31.46,24.65,28.75,6176.7938,28.286666666666665,1958647.003968254,1958647.003968254,246279126,
027394,PK,2018-12-31,2018.0,485496866.0,485496866.0,34.27,23.91,25.98,5227.124,28.05333333333333,1926574.865079365,1926574.865079365,246279126,
027394,PK,2019-12-31,2019.0,552713898.0,552713898.0,33.02,21.68,25.87,6192.9417,26.85666666666667,2193309.119047619,2193309.119047619,246279126,
027638,AA,2017-12-31,2017.0,1034101700.0,1034101700.0,54.61,28.17,53.87,9976.7779,45.55,4103578.1746031744,4103578.1746031744,369991357,
027638,AA,2018-12-31,2018.0,981789925.0,981789925.0,62.35,25.01,26.58,4911.1866,37.98,3895991.765873016,3895991.765873016,369991357,
027638,AA,2019-12-31,2019.0,928922048.0,928922048.0,31.45,16.46,21.51,3991.8258,23.14,3686198.603174603,3686198.603174603,369991357,
027638,AA,2020-12-31,2020.0,1819778981.0,1819778981.0,24.17,5.16,23.05,4286.7929,17.46,7221345.162698412,7221345.162698412,369991357,
027638,AA,2021-12-31,2021.0,1903922104.0,1903922104.0,61.59,17.3,59.58,10968.678,46.156666666666666,7555246.444444444,7555246.444444444,369991357,
027638,AA,2022-12-31,2022.0,1752808120.0,1752808120.0,98.09,33.55,45.47,8046.7804,59.03666666666666,6955587.777777778,6955587.777777778,369991357,
027638,AA,2023-12-31,2023.0,1350038340.0,1350038340.0,57.609,23.07,34.0,6068.048,38.226333333333336,5357295.0,5357295.0,369991357,
027652,KNSL,2023-12-31,2023.0,41612945.0,41612945.0,457.73,250.895,334.91,7763.8836,347.845,165130.7341269841,165130.7341269841,216477057,
027653,YETI,2020-12-31,2020.0,448141664.0,448141664.0,74.82,15.28,68.47,5965.6542,52.85666666666666,1778339.9365079366,1778339.9365079366,329268834,
027653,YETI,2021-12-31,2021.0,296349093.0,296349093.0,108.82,60.75,82.83,7266.4274,84.13333333333333,1175988.4642857143,1175988.4642857143,329268834,
027653,YETI,2022-12-31,2022.0,343966213.0,343966213.0,83.0,27.86,41.31,3570.4646,50.723333333333336,1364945.2896825396,1364945.2896825396,329268834,
027653,YETI,2023-12-31,2023.0,316565291.0,316565291.0,54.155,34.7,51.78,4500.5105,46.87833333333333,1256211.4722222222,1256211.4722222222,329268834,
027716,MDGL,2018-12-31,2018.0,72598027.0,72598027.0,325.98,90.56,112.72,1736.9025,176.42,288087.4087301588,288087.4087301588,144939852,
027716,MDGL,2022-12-31,2022.0,76380615.0,76380615.0,315.45,52.33,290.25,5254.3958,219.34333333333333,303097.6785714286,303097.6785714286,144939852,
027716,MDGL,2023-12-31,2023.0,96758798.0,96758798.0,322.67,119.7604,231.38,4598.6775,224.6034666666667,383963.48412698414,383963.48412698414,144939852,
027766,WLP.1,2003-12-31,2003.0,363842845.0,363842845.0,98.1,63.13,96.99,14815.9984,86.07333333333332,1443820.8134920634,1443820.8134920634,327481,
027780,SITC,2014-12-31,2014.0,769036172.0,769036172.0,18.84,14.97,18.36,6605.0834,17.39,3051730.8412698414,3051730.8412698414,323746,
027780,SITC,2015-12-31,2015.0,880524798.0,880524798.0,20.405,14.71,16.84,6135.6035,17.31833333333333,3494146.023809524,3494146.023809524,323746,
027786,CHK,2005-12-31,2005.0,1878379200.0,1878379200.0,40.2,15.06,31.73,11746.1287,28.99666666666667,7453885.714285715,7453885.714285715,323857,
027786,CHK,2006-12-31,2006.0,2255154200.0,2255154200.0,35.57,26.81,29.05,13288.4577,30.476666666666663,8949024.603174603,8949024.603174603,323857,
027786,CHK,2007-12-31,2007.0,2115364597.0,2115364597.0,41.19,27.27,39.2,20036.9624,35.88666666666666,8394303.956349207,8394303.956349207,323857,
027786,CHK,2008-12-31,2008.0,5029852191.0,5029852191.0,74.0,9.84,16.17,9819.9763,33.336666666666666,19959730.916666668,19959730.916666668,323857,
027786,CHK,2009-12-31,2009.0,4032257418.0,4032257418.0,30.0,13.27,25.88,16761.7514,23.05,16001021.5,16001021.5,323857,
027786,CHK,2010-12-31,2010.0,3457797374.0,3457797374.0,29.22,19.62,25.91,16945.9173,24.916666666666668,13721418.150793651,13721418.150793651,323857,
027786,CHK,2011-12-31,2011.0,3038687289.0,3038687289.0,35.95,22.0,22.29,14696.5994,26.74666666666667,12058282.892857144,12058282.892857144,323857,
027786,CHK,2012-12-31,2012.0,5095174977.0,5095174977.0,26.09,13.32,16.62,11040.9984,18.676666666666662,20218948.32142857,20218948.32142857,323857,
027786,CHK,2013-12-31,2013.0,2824071092.0,2824071092.0,29.06,16.32,27.14,18026.1166,24.17333333333333,11206631.317460315,11206631.317460315,323857,
027786,CHK,2014-12-31,2014.0,2557540274.0,2557540274.0,31.49,16.41,19.57,12981.3681,22.49,10148969.34126984,10148969.34126984,323857,
027786,CHK,2015-12-31,2015.0,5352349177.0,5352349177.0,21.49,3.56,4.5,2985.111,9.85,21239480.861111112,21239480.861111112,323857,
027786,CHK,2016-12-31,2016.0,11648032370.0,11648032370.0,8.2,1.5,7.02,6283.3142,5.573333333333333,46222350.67460317,46222350.67460317,323857,
027786,CHK,2017-12-31,2017.0,8482157400.0,8482157400.0,7.32,3.41,3.96,3589.7083,4.896666666666667,33659354.76190476,33659354.76190476,323857,
027786,CHK,2018-12-31,2018.0,8876162290.0,8876162290.0,5.6,1.71,2.1,1911.9849,3.1366666666666667,35222866.23015873,35222866.23015873,323857,
027786,CHK,2019-12-31,2019.0,14337687090.0,14337687090.0,3.57,0.55,0.8256,1609.3536,1.6485333333333332,56895583.690476194,56895583.690476194,323857,
027786,CHK,2021-12-31,2021.0,298550453.0,298550453.0,69.4,1.49,64.52,7608.0048,45.13666666666666,1184724.0198412698,1184724.0198412698,323857,
027786,CHK,2022-12-31,2022.0,512266408.0,512266408.0,107.31,61.45,94.37,12713.0546,87.71,2032803.2063492064,2032803.2063492064,323857,
027786,CHK,2023-12-31,2023.0,397265351.0,397265351.0,93.53,69.68,76.94,10062.9826,80.05,1576449.8055555555,1576449.8055555555,323857,
027794,WOLF,2001-06-30,2001.0,487663700.0,671125200.0,39.5,12.21,29.46,1906.1535,27.05666666666667,1935173.4126984128,2663195.238095238,197012,
027794,WOLF,2004-06-30,2004.0,556568217.0,541102391.0,42.44,17.8,40.08,1695.6218,33.44,2208604.035714286,2147231.7103174604,197012,
027794,WOLF,2005-06-30,2005.0,483740085.0,651011001.0,40.96,20.68,25.24,1924.717,28.96,1919603.511904762,2583376.988095238,197012,
027794,WOLF,2009-06-30,2009.0,392926761.0,327619202.0,57.32,15.59,56.37,2635.9746,43.09333333333333,1559233.1785714286,1300076.1984126985,197012,
027794,WOLF,2010-06-30,2010.0,906477234.0,599163829.0,83.38,47.3,65.89,6483.3601,65.52333333333333,3597131.880952381,2377634.242063492,197012,
027794,WOLF,2011-06-30,2011.0,951530713.0,996165878.0,69.2067,20.25,22.04,3681.6991,37.16556666666667,3775915.527777778,3953039.198412698,197012,
027794,WOLF,2012-06-30,2012.0,594052438.0,884430682.0,35.09,21.38,33.98,2975.307,30.149999999999995,2357350.9444444445,3509645.5634920634,197012,
027794,WOLF,2013-06-30,2013.0,588781421.0,484578846.0,76.0,31.22,62.52,7635.5361,56.580000000000005,2336434.2103174604,1922931.9285714289,197012,
027794,WOLF,2014-06-30,2014.0,568610305.0,564256893.0,67.98,27.25,32.22,5999.6943,42.48333333333333,2256390.0992063493,2239114.654761905,197012,
027794,WOLF,2015-06-30,2015.0,443735188.0,551240110.0,39.81,22.1,26.67,2746.3472,29.52666666666667,1760853.9206349207,2187460.753968254,197012,
027794,WOLF,2018-06-30,2018.0,365180434.0,370953625.0,51.78,30.78,42.775,4218.8562,41.778333333333336,1449128.7063492064,1472038.1944444445,197012,
027794,WOLF,2019-06-30,2019.0,374007830.0,378686251.0,69.21,39.63,46.15,5987.1026,51.66333333333333,1484158.0555555555,1502723.2182539685,197012,
027794,WOLF,2020-06-30,2020.0,366265668.0,390501545.0,109.1699,27.77,105.9,6465.3237,80.94663333333334,1453435.1904761903,1549609.3055555555,197012,
027794,WOLF,2021-06-30,2021.0,392038686.0,365966727.0,142.3312,75.06,111.77,11329.6196,109.7204,1555709.0714285714,1452248.9166666667,197012,
027794,WOLF,2022-06-30,2022.0,548738028.0,419574416.0,125.58,58.07,69.04,7854.7928,84.23,2177531.8571428573,1664977.8412698412,197012,
027794,WOLF,2023-06-30,2023.0,754657494.0,652360898.0,87.93,27.35,43.51,6937.2985,52.93,2994672.595238095,2588733.722222222,197012,
027841,AMR,2022-12-31,2022.0,125695205.0,125695205.0,186.98,55.98,146.39,2269.045,129.78333333333333,498790.4960317461,498790.4960317461,372704180,
027841,AMR,2023-12-31,2023.0,69569560.0,69569560.0,357.225,130.54,338.92,4385.2859,275.56166666666667,276069.68253968254,276069.68253968254,372704180,
027845,AGN,2003-12-31,2003.0,313040117.0,313040117.0,50.12,26.9,46.0,4983.18,41.00666666666667,1242222.6865079366,1242222.6865079366,36478,
027845,AGN,2010-12-31,2010.0,345209510.0,345209510.0,52.2,37.26,51.65,6497.57,47.03666666666667,1369879.007936508,1369879.007936508,36478,
027845,AGN,2011-12-31,2011.0,331063361.0,331063361.0,73.3499,50.47,60.34,7675.248,61.38663333333333,1313743.496031746,1313743.496031746,36478,
027845,AGN,2012-12-31,2012.0,401948990.0,401948990.0,91.4699,55.0,86.0,10982.2,77.48996666666666,1595035.674603175,1595035.674603175,36478,
027845,AGN,2013-12-31,2013.0,352241188.0,352241188.0,170.51,82.02,168.0,29262.576,140.17666666666665,1397782.492063492,1397782.492063492,36478,
027845,AGN,2014-12-31,2014.0,642074736.0,642074736.0,272.75,166.38,257.41,68445.319,232.18,2547915.619047619,2547915.619047619,36478,
027845,AGN,2015-12-31,2015.0,826768939.0,826768939.0,340.34,237.5001,312.5,123281.25,296.78003333333334,3280829.123015873,3280829.123015873,36478,
027845,AGN,2016-12-31,2016.0,1032683078.0,1032683078.0,310.83,184.5,210.01,70332.349,235.1133333333333,4097948.722222222,4097948.722222222,36478,
027845,AGN,2017-12-31,2017.0,732318007.0,732318007.0,256.8,160.07,163.58,54014.116,193.4833333333333,2906023.837301587,2906023.837301587,36478,
027845,AGN,2018-12-31,2018.0,643936879.0,643936879.0,197.0,125.84,133.66,44455.316,152.16666666666666,2555305.0753968256,2555305.0753968256,36478,
027845,AGN,2019-12-31,2019.0,773805026.0,773805026.0,192.27,114.27,191.17,62818.462,165.90333333333334,3070654.865079365,3070654.865079365,36478,
027874,EVBG,2020-12-31,2020.0,141441018.0,141441018.0,165.79,77.6,149.07,5284.3824,130.82,561273.880952381,561273.880952381,9754696,
027874,EVBG,2021-12-31,2021.0,142852186.0,142852186.0,178.9796,57.58,67.33,2652.1287,101.29653333333331,566873.753968254,566873.753968254,9754696,
027875,ELS,2019-12-31,2019.0,228536444.0,228536444.0,74.55,46.825,70.39,12817.3151,63.92166666666666,906890.6507936508,906890.6507936508,31097,
027875,ELS,2020-12-31,2020.0,260469833.0,260469833.0,77.55,41.965,63.36,11546.1562,60.958333333333336,1033610.4484126983,1033610.4484126983,31097,
027875,ELS,2021-12-31,2021.0,197416784.0,197416784.0,88.7,58.27,87.66,16273.2024,78.21,783399.9365079365,783399.9365079365,31097,
027875,ELS,2023-12-31,2023.0,294856747.0,294856747.0,74.4,60.47,70.54,13150.49,68.47000000000001,1170066.4563492064,1170066.4563492064,31097,
027885,TTD,2018-12-31,2018.0,296842374.0,296842374.0,161.5,40.7,116.06,5090.8558,106.08666666666666,1177945.9285714286,1177945.9285714286,99942756,
027885,TTD,2019-12-31,2019.0,384528707.0,384528707.0,289.51,109.38,259.78,11813.7553,219.55666666666664,1525907.5674603174,1525907.5674603174,99942756,
027885,TTD,2020-12-31,2020.0,396565762.0,396565762.0,972.8,136.0,801.0,37919.34,636.6,1573673.6587301588,1573673.6587301588,99942756,
